 #  q=   1.0000000000000000       POT1=   7.9450099999999999       T2/T1=  0.92179999999999995       i=   88.016999999999996     
 2452099.432048       -0.03300  0.35880838  0.50259138  0.86139976  0.84027293   1.00000    15.9219     0.1620    0.000000D+00
 2452099.701262       -0.03200  0.34611600  0.50257174  0.84868774  0.82787269   1.00000    15.9381     0.1781    0.000000D+00
 2452099.970476       -0.03100  0.33341167  0.50254885  0.83596052  0.81545762   1.00000    15.9545     0.1945    0.000000D+00
 2452100.239690       -0.03000  0.32047873  0.50252816  0.82300689  0.80282169   1.00000    15.9715     0.2115    0.000000D+00
 2452100.508904       -0.02900  0.30741715  0.50251401  0.80993116  0.79006666   1.00000    15.9888     0.2289    0.000000D+00
 2452100.778118       -0.02800  0.29418997  0.50250097  0.79669094  0.77715117   1.00000    16.0067     0.2468    0.000000D+00
 2452101.047332       -0.02700  0.28069125  0.50248689  0.78317813  0.76396978   1.00000    16.0253     0.2653    0.000000D+00
 2452101.316546       -0.02600  0.26699968  0.50247165  0.76947134  0.75059916   1.00000    16.0445     0.2845    0.000000D+00
 2452101.585760       -0.02500  0.25340437  0.50245782  0.75586219  0.73732379   1.00000    16.0639     0.3039    0.000000D+00
 2452101.854974       -0.02400  0.23949159  0.50244345  0.74193505  0.72373823   1.00000    16.0840     0.3241    0.000000D+00
 2452102.124188       -0.02300  0.22560261  0.50242784  0.72803045  0.71017466   1.00000    16.1046     0.3446    0.000000D+00
 2452102.393402       -0.02200  0.21151662  0.50241602  0.71393265  0.69642262   1.00000    16.1258     0.3659    0.000000D+00
 2452102.662616       -0.02100  0.19748193  0.50241009  0.69989202  0.68272636   1.00000    16.1474     0.3874    0.000000D+00
 2452102.931830       -0.02000  0.18352425  0.50240200  0.68592625  0.66910311   1.00000    16.1693     0.4093    0.000000D+00
 2452103.201044       -0.01900  0.16950683  0.50239119  0.67189802  0.65541895   1.00000    16.1917     0.4317    0.000000D+00
 2452103.470258       -0.01800  0.15553360  0.50237866  0.65791225  0.64177619   1.00000    16.2145     0.4546    0.000000D+00
 2452103.739472       -0.01700  0.14178438  0.50236795  0.64415233  0.62835375   1.00000    16.2375     0.4775    0.000000D+00
 2452104.008686       -0.01600  0.12808343  0.50235485  0.63043828  0.61497605   1.00000    16.2609     0.5009    0.000000D+00
 2452104.277900       -0.01500  0.11457914  0.50234278  0.61692192  0.60179119   1.00000    16.2844     0.5244    0.000000D+00
 2452104.547114       -0.01400  0.10127882  0.50233569  0.60361451  0.58881016   1.00000    16.3081     0.5481    0.000000D+00
 2452104.816328       -0.01300  0.08842761  0.50233337  0.59076098  0.57627188   1.00000    16.3314     0.5715    0.000000D+00
 2452105.085542       -0.01200  0.07590306  0.50232871  0.57823177  0.56404996   1.00000    16.3547     0.5947    0.000000D+00
 2452105.354756       -0.01100  0.06391082  0.50232082  0.56623164  0.55234415   1.00000    16.3775     0.6175    0.000000D+00
 2452105.623970       -0.01000  0.05241481  0.50231155  0.55472636  0.54112106   1.00000    16.3998     0.6398    0.000000D+00
 2452105.893184       -0.00900  0.04173714  0.50230668  0.54404382  0.53070052   1.00000    16.4209     0.6609    0.000000D+00
 2452106.162398       -0.00800  0.03186161  0.50230074  0.53416234  0.52106139   1.00000    16.4408     0.6808    0.000000D+00
 2452106.431612       -0.00700  0.02300865  0.50229559  0.52530424  0.51242054   1.00000    16.4589     0.6990    0.000000D+00
 2452106.700826       -0.00600  0.01537479  0.50229282  0.51766761  0.50497121   1.00000    16.4748     0.7149    0.000000D+00
 2452106.970040       -0.00500  0.00910745  0.50229348  0.51140093  0.49885823   1.00000    16.4881     0.7281    0.000000D+00
